cycle,movement_count,squares_moves,crosses_moves,stable,stop_reason,squares_centroid_row,squares_centroid_column,crosses_centroid_row,crosses_centroid_column,centroid_distance,squares_dispersion,crosses_dispersion,same_group_adjacent_pairs,mixed_adjacent_pairs,squares_edge_count,crosses_edge_count,squares_corner_count,crosses_corner_count,squares_mean_center_distance,crosses_mean_center_distance,checkerboard_alignment,mixed_nearest_neighbor_count,mean_nearest_same_distance,mean_nearest_other_distance
68,3,2,1,False,running,4.166666666666667,6.333333333333333,2.8333333333333335,7.0,1.49071198499986,2.7131367660166177,2.793842435706702,12,9,3,5,0,1,3.255294777239723,4.071837850024315,0.6666666666666666,9,1.5883315405771024,1.2702200572599405
69,3,2,1,False,running,4.166666666666667,6.0,2.8333333333333335,6.833333333333333,1.5723301886761007,2.852873794770615,2.9907264074877267,12,9,3,5,0,1,3.2099026694065205,4.117229957857518,0.5833333333333334,9,1.6439935051131547,1.2702200572599405
70,3,2,1,False,running,4.166666666666667,5.666666666666667,2.8333333333333335,6.666666666666667,1.6666666666666667,3.0595932917809696,3.2188679859713276,12,9,3,5,0,1,3.270897034510897,4.199442637955744,0.6666666666666666,9,1.7055919937832529,1.2702200572599405
71,3,2,1,False,running,4.166666666666667,5.333333333333333,2.8333333333333335,6.5,1.7716909687891087,3.320809807528546,3.4721111093332766,12,9,3,5,0,2,3.4196321354291137,4.30754011041983,0.5833333333333334,9,1.7618446353109125,1.2702200572599405
72,3,2,1,False,running,4.0,5.166666666666667,2.5,6.5,2.0069324297987157,3.337497399083464,3.0276503540974917,11,9,3,5,0,1,3.398501822442326,4.117229957857518,0.75,9,1.7532941396395139,1.2208567949894071
73,3,2,1,False,running,3.6666666666666665,5.0,2.3333333333333335,6.5,2.0069324297987157,3.2489314482696545,2.852873794770615,11,9,3,5,0,1,3.3375074573379497,4.071837850024315,0.5833333333333334,10,1.7507305843537617,1.2011844635310913
74,3,2,1,False,running,3.3333333333333335,4.833333333333333,2.1666666666666665,6.666666666666667,2.1730674684008835,3.218867985971328,2.3863035105460586,11,9,4,4,0,1,3.4196321354291137,3.9075004918349237,0.5,9,1.6011326609900578,1.2208567949894071
75,3,2,1,False,running,3.0,5.166666666666667,2.0,6.5,1.6666666666666663,2.6718699236468995,2.6299556396765835,11,9,2,5,0,1,3.106559676321506,4.117229957857518,0.5,9,1.659265804587034,1.2208567949894071
76,3,2,1,False,running,2.6666666666666665,5.0,2.0,6.666666666666667,1.7950549357115015,2.8087165910587863,2.2852182001336816,11,10,3,4,0,1,3.3375074573379497,3.9684948569393,0.6666666666666666,10,1.616631882778213,1.1523689270621824
77,3,2,1,False,running,2.5,5.333333333333333,1.8333333333333333,6.833333333333333,1.6414763002993509,2.3392781412697,1.90029237516523,12,10,2,4,0,1,3.1385377672003956,3.9684948569393,0.75,10,1.3880711874576983,1.117851130197758
78,2,1,1,False,running,2.3333333333333335,5.5,1.6666666666666667,6.666666666666667,1.3437096247164253,2.1921577396609844,2.2607766610417563,11,9,2,5,0,1,3.2099026694065205,4.199442637955744,0.75,9,1.5690355937288494,1.2208567949894071
79,3,2,1,False,running,2.0,5.333333333333333,1.6666666666666667,6.833333333333333,1.536590742882148,2.560381915956203,1.922093765778466,11,9,4,5,1,1,3.609942287991427,4.117229957857518,0.5833333333333334,10,1.5690355937288494,1.2011844635310913
80,2,1,1,False,running,2.1666666666666665,5.333333333333333,1.8333333333333333,6.666666666666667,1.3743685418725542,2.5221243250702594,2.242270674512285,11,9,4,4,0,1,3.5018448155273405,4.071837850024315,0.5,9,1.6658920654095475,1.2208567949894071
81,2,1,1,False,running,2.3333333333333335,5.166666666666667,1.6666666666666667,6.5,1.4907119849998596,2.5873624493766707,2.6087459737497545,11,9,3,5,0,2,3.398501822442326,4.30754011041983,0.5,9,1.6523689270621826,1.2208567949894071
82,2,1,1,False,running,2.1666666666666665,5.0,2.0,6.833333333333333,1.840893502864543,2.793842435706702,1.9507833184532708,12,8,4,4,0,1,3.62944960345877,3.836135589628799,0.5,8,1.3983299895925034,1.4268681245727055
83,3,2,1,False,running,2.5,5.333333333333333,2.1666666666666665,7.0,1.6996731711975952,2.3392781412697,1.7716909687891083,12,8,2,4,0,1,3.1675540414258823,3.600433329233283,0.5,8,1.355200460413031,1.4268681245727055
84,3,2,1,False,running,2.8333333333333335,5.666666666666667,2.3333333333333335,7.166666666666667,1.5811388300841898,2.0069324297987157,1.7400510848184252,12,8,2,4,0,1,2.722775002313062,3.600433329233283,0.5,8,1.355200460413031,1.4268681245727055
85,3,2,1,False,running,3.1666666666666665,5.666666666666667,2.5,7.333333333333333,1.7950549357115007,2.3154073315749675,1.8633899812498247,11,8,2,4,0,1,2.738498148615489,3.836135589628799,0.5,9,1.5693603364898623,1.5841212619158613
86,3,2,1,False,running,3.5,5.666666666666667,2.6666666666666665,7.5,2.0138409955990952,2.793842435706702,2.1147629234082532,11,8,3,4,0,1,3.09389962278769,4.071837850024315,0.5,9,1.7738850201213687,1.7474260039725744
87,3,2,1,False,running,3.8333333333333335,5.833333333333333,2.8333333333333335,7.666666666666667,2.0883273476902784,3.100179206289712,2.455153310442706,11,8,3,5,0,2,3.398501822442326,4.30754011041983,0.5833333333333334,9,1.92893813604535,1.8297847774365126
88,3,2,1,False,running,4.166666666666667,6.166666666666667,2.8333333333333335,7.5,1.8856180831641267,3.257470047615344,2.4608038433722332,11,9,4,5,0,1,3.62944960345877,4.199442637955744,0.6666666666666666,10,2.0008507640530993,1.5202200572599402
89,3,2,1,False,running,4.333333333333333,6.333333333333333,2.6666666666666665,7.333333333333333,1.9436506316151,3.2317865716108862,2.1858128414340006,11,8,4,4,1,1,3.65533439582463,3.9684948569393,0.6666666666666666,10,1.9417135899788143,1.5040522647950878
90,3,2,1,False,running,4.0,6.333333333333333,2.5,7.166666666666667,1.715938356831167,2.6246692913372702,2.0138409955990952,11,9,2,4,0,1,3.2099026694065205,3.74610533738289,0.6666666666666666,10,1.6725889843221229,1.2898923887182563
91,3,2,1,False,running,3.6666666666666665,6.166666666666667,2.6666666666666665,7.333333333333333,1.5365907428821475,2.242270674512285,2.1858128414340006,11,9,2,4,0,1,2.812805254558971,3.9684948569393,0.75,9,1.5250469233121475,1.2208567949894071
92,3,2,1,False,running,4.0,6.166666666666667,2.8333333333333335,7.5,1.7716909687891078,2.793842435706702,2.4608038433722332,11,9,2,5,0,1,3.270897034510897,4.199442637955744,0.75,9,1.8408103582089463,1.3781099323325632
93,3,2,1,False,running,4.166666666666667,6.5,2.6666666666666665,7.333333333333333,1.715938356831167,2.8963578661637945,2.1858128414340006,11,8,3,4,1,1,3.445604929802036,3.9684948569393,0.6666666666666666,10,1.8686390587802857,1.3875234616560739
94,3,2,1,False,running,4.0,6.5,2.8333333333333335,7.5,1.5365907428821477,2.5,2.4608038433722332,11,9,2,5,0,1,3.2099026694065205,4.199442637955744,0.75,9,1.5772872198615813,1.2208567949894071
95,3,2,1,False,running,4.166666666666667,6.5,2.8333333333333335,7.666666666666667,1.7716909687891087,2.8963578661637945,2.455153310442706,11,9,4,5,0,2,3.5018448155273405,4.30754011041983,0.5833333333333334,10,1.829294395863654,1.367851130197758
96,3,2,1,False,running,4.333333333333333,6.666666666666667,2.8333333333333335,7.5,1.7159383568311664,2.9627314724385294,2.4608038433722332,11,9,4,5,1,1,3.609942287991427,4.199442637955744,0.6666666666666666,10,1.7439538865282478,1.2011844635310913
97,2,1,1,False,running,4.333333333333333,6.833333333333333,2.6666666666666665,7.666666666666667,1.863389981249825,2.891558595482912,2.1081851067789197,11,9,4,5,1,1,3.65533439582463,4.199442637955744,0.75,9,1.485702260395516,1.2208567949894071
98,3,2,1,False,running,4.0,7.0,2.5,7.666666666666667,1.6414763002993509,2.449489742783178,1.7716909687891083,12,10,3,5,0,1,3.5018448155273405,4.117229957857518,0.5833333333333334,9,1.235702260395516,1.1523689270621824
99,3,2,1,False,running,3.8333333333333335,7.166666666666667,2.6666666666666665,7.666666666666667,1.269295517643985,2.4381231397212986,2.1081851067789197,12,9,4,5,1,1,3.609942287991427,4.199442637955744,0.6666666666666666,9,1.4511844635310913,1.2011844635310913
100,3,2,1,False,persistent_or_recurrent_movement_max_cycles,4.0,6.833333333333333,2.8333333333333335,7.5,1.3437096247164249,2.544056253745625,2.4608038433722332,11,9,4,5,0,1,3.4650242432623166,4.199442637955744,0.75,9,1.6463228135904304,1.2208567949894071
